loudness_mean,loudness_std,brightness_mean,brightness_std,flux_mean,flux_std,zcr_mean,zcr_std,sharpness_mean,sharpness_std,hnr_mean,hnr_std,song_id
0.18743336,0.08411276,2233.70489539271,576.5372247537781,1.5351905,2.1742635,0.10066568002612229,0.04379134112657161,0.016506426,0.04111485,20.393978,4.8256717,105
0.08750804,0.030200772,1819.0386009355632,312.80849338631026,1.252471,1.0906229,0.07232458155959752,0.025852006581340417,0.008051087,0.005379973,22.074299,3.4206488,1050
0.10424403,0.03081365,1644.6629895105318,579.889230862488,1.2535702,1.2281865,0.04505641689241486,0.024447840543037638,0.0060763704,0.009878168,25.198996,5.0701017,1051
0.1103885,0.029582007,2223.937428341529,566.9341976707595,1.1401334,0.9871062,0.08187025324109908,0.03576263063222353,0.012619919,0.014593898,22.106379,5.8635488,1052
0.117826045,0.027543789,2549.6177418976577,811.8503321890586,1.3458937,1.5685946,0.07313787974071208,0.051165039696938405,0.016847221,0.022101926,21.259304,6.4921246,1053
0.11319886,0.018393027,2361.611168847421,349.0185291210613,1.0918833,0.63358384,0.1049434319369195,0.028338331805595193,0.022581894,0.011417092,17.136868,2.6710486,1054
0.12895231,0.015933007,2172.1027765251556,284.0352281644617,1.0862375,0.6276095,0.09047337582236842,0.021486177535117126,0.014510387,0.0070002847,18.922226,2.3164937,1055
0.084122546,0.02757549,2217.7350980831984,781.1309563100907,1.0424484,0.8928276,0.10113922213622291,0.05343542511154111,0.029549351,0.029696533,19.309198,7.5657463,1056
0.11083956,0.020551465,2402.2832796373286,1018.3841705208991,1.2859994,1.5798749,0.08711020643866099,0.050934932655876126,0.02502905,0.022867765,21.325773,10.57381,1057
0.1153274,0.02379826,2842.600343373541,409.55640897002536,1.075982,0.6192367,0.1098689501499613,0.03616408217045752,0.03261624,0.019960409,15.635554,2.63774,1058
0.12550716,0.022582056,2977.0249403417997,436.91068525638445,1.0917178,0.7312327,0.10640903154024768,0.03365148358316464,0.03162144,0.017668381,15.686696,2.5341194,1059
0.13800107,0.05203109,1796.1445618304929,898.9793917605683,1.2923458,1.1869986,0.07873308400251548,0.05530963439782071,0.00825911,0.04082798,27.957325,7.598379,106
0.09594305,0.019044966,2409.1339682079306,619.1753891088142,1.4042462,1.2527727,0.10089697114454334,0.03898562671132979,0.024376879,0.020872276,17.838892,4.3465548,1060
0.0976731,0.013342267,2666.03486931223,588.4790507728355,1.1820369,0.8498781,0.14008909999032507,0.06303846648900344,0.039418772,0.026974635,15.033157,3.0657897,1061
0.049532298,0.02650376,1788.9532781477842,650.9441625265054,1.6140667,2.1234224,0.1053893854005418,0.04848812978339268,0.0056393193,0.008297692,27.723297,8.494878,1062
0.107848816,0.022824232,2627.769279495633,445.3318115388152,1.120958,0.63349116,0.1394209256482198,0.041363907296494064,0.023679357,0.015692271,17.170341,2.895275,1063
0.077369004,0.007954653,3116.949702823877,612.1569630294912,1.167581,0.62257564,0.16951976102941177,0.05191382466710922,0.05352948,0.032677025,13.788677,3.4335876,1064
0.16002452,0.025884202,1382.116575364779,363.56017654171444,1.185711,0.67734176,0.05131034732972136,0.021731411336030012,0.0033012861,0.004313203,27.426987,4.7486324,1065
0.080622315,0.05467928,2211.849107773335,1304.229221268563,2.1611426,3.7146924,0.07837821086493808,0.0853617698814521,0.023546726,0.046244316,22.612011,8.465288,1066
0.07936436,0.03934507,1335.4923896596445,897.951169978416,1.0541917,1.1040369,0.06041800200754644,0.052936031475180105,0.004153651,0.014562758,33.083405,8.379387,1067
0.11148625,0.024454981,2210.8065508024006,863.287238982858,1.3370641,1.4575807,0.06858235173181114,0.04781421141512304,0.010800191,0.012754054,22.327442,5.186951,1068
0.06250245,0.01962095,2637.690034108061,532.8759554532571,1.5840635,2.284345,0.19355627479198917,0.04049940603747752,0.026346644,0.0356317,19.64322,6.353054,1069
0.2751121,0.07611893,1724.0621738508135,557.6387687373852,1.1423773,1.1220303,0.09046732899574303,0.03562749149038743,0.009746328,0.03738394,24.438568,6.1021805,107
0.09125607,0.040587008,1585.92478887681,482.09662852615907,1.6155072,2.068662,0.09521144241002322,0.041313637416874854,0.0038540293,0.014464316,30.30786,6.062727,1070
0.072470084,0.029525474,1672.7828013153792,810.4758214120664,2.176323,3.4113405,0.05794447199109907,0.03293463281097631,0.010420087,0.023024935,27.743385,9.871271,1071
0.09405229,0.050210573,2121.676941392025,1434.484193580718,2.2236116,3.196155,0.08900966585236068,0.09847089048740389,0.017451162,0.034092844,25.623667,11.017063,1072
0.10584198,0.055364277,1389.1414357287097,979.2765777482766,1.598674,2.8348231,0.04446458373645511,0.04822077770907646,0.0093508465,0.031073673,32.149677,10.564119,1073
0.07702118,0.03962308,2304.6996754932898,1154.3798927514665,2.125044,3.388332,0.09506858613099846,0.08811117615893606,0.026656767,0.040602393,20.516375,7.1134315,1074
0.10625684,0.047988333,2512.0459666677693,1167.9988178198628,2.333279,2.9592957,0.10013696062306501,0.08114617565747922,0.026281983,0.03845853,20.371193,7.327857,1075
0.10578666,0.050750606,2254.165785079524,874.1631639010997,2.0060885,3.2278042,0.08337780270414087,0.07556724087015315,0.01818757,0.03978555,22.193947,7.102758,1076
0.09559443,0.056643058,1837.9021360016825,1182.4771967187487,2.453798,3.8884232,0.07245345455205109,0.07360657467314835,0.02799744,0.10829982,26.766363,11.504129,1077
0.10546901,0.0716813,2362.6759184755465,1140.701457068272,2.1870997,3.2175896,0.0784288530379257,0.058085088383214814,0.026686281,0.043422874,20.613388,6.8829145,1078
0.088986516,0.026805555,1999.8952916659941,561.6477954070857,1.6295149,1.8513508,0.09724053066950464,0.036508170183241706,0.014408621,0.0190887,21.47288,5.4434414,1079
0.09226481,0.059471857,2865.7871577739133,675.0842161495838,1.4117714,1.4989179,0.13899462437113003,0.051250547743607065,0.03690678,0.05516934,16.734455,4.4838805,108
0.09374708,0.06277934,2848.2472434673823,1184.2696222316265,2.053837,2.8733768,0.12434769857778638,0.09243345650547617,0.04360736,0.052092224,18.152052,7.70764,1080
0.07117663,0.040100235,1411.3110521185818,702.3062227422998,1.6824201,2.2568758,0.06864773304469814,0.053006045575666544,0.0024530434,0.0054103327,31.783016,6.6994615,1081
0.06554103,0.038869996,2117.1871923995577,1116.3770632576275,2.194588,2.9507902,0.10141095140770123,0.07459093056800367,0.029810643,0.051552143,21.857735,8.15683,1082
0.061712142,0.036146194,2364.8348607082285,1068.2555453205373,1.7893565,2.1021497,0.1285566678357198,0.07767693583582444,0.028465059,0.048396003,20.859903,7.349666,1083
0.11441784,0.026954053,1336.1751474538016,492.0078855554394,1.1601583,1.2785996,0.04181531782120743,0.0177241044077067,0.002856476,0.005034054,28.716604,4.820959,1084
0.08165694,0.03680734,2089.4887605988292,874.7131985947186,2.2651844,4.086594,0.08478142233455882,0.062322225519823596,0.022201207,0.032167148,22.375872,8.971623,1085
0.08005782,0.047971223,1897.0494168377452,979.8084301656702,1.7082797,2.085623,0.07384800394253097,0.056012076300087546,0.015846014,0.031214472,24.668097,9.031704,1086
0.10579326,0.04105659,2197.557861299319,816.3263185484792,1.6602718,1.8866899,0.09569594439338236,0.09064619033102793,0.022146733,0.03364928,20.144102,5.8206234,1087
0.08027091,0.026185062,3250.2686985326345,531.122681086012,1.4153988,1.6985865,0.19677772167666407,0.05660107387057652,0.05551525,0.038201824,13.585663,3.1108098,1088
0.08664583,0.027783733,3237.9023094671797,726.923093474631,1.8940762,3.013367,0.17817088029702013,0.08507315156803248,0.038849603,0.03652864,16.961128,6.6411347,1089
0.40988055,0.14698657,1569.9337865291557,665.8220877141521,1.3074541,1.7962464,0.0651711856617647,0.03629518056599043,0.007602404,0.040803697,28.707588,8.611658,109
0.11494139,0.053904887,2412.7579860057945,880.9231658035422,1.605287,2.253575,0.10890901642318111,0.07844495925343585,0.014165997,0.021456633,22.646858,7.1195855,1090
0.081588775,0.057611622,1978.2729421218344,971.1998992852305,1.815526,2.533616,0.0833936756240325,0.05627601659158082,0.014129619,0.023641728,24.656134,8.81047,1091
0.111271024,0.056197263,2191.3800214564803,950.5510489458123,1.6069124,2.3603895,0.08110797515963622,0.06194769648578693,0.020820351,0.03121401,21.180376,7.038344,1092
0.10507309,0.022008697,2694.5541052782055,602.5419704591554,1.4693961,1.3568574,0.1088897421633127,0.04685473314058383,0.034208346,0.03026204,16.181726,3.7580519,1093
0.068087764,0.035222184,2565.7908259261676,1363.9796154297776,3.4447842,5.6486373,0.14254448952689627,0.11839651555118931,0.045672454,0.063823886,20.616295,10.64195,1094
0.0813288,0.020827431,2817.4604824377266,508.0978346213997,1.3589406,1.3163891,0.13986158813854488,0.0428105925116024,0.037705805,0.026683023,15.567537,3.816594,1095
0.08868722,0.05848019,1106.3230982711418,1044.5504290610713,2.4829133,4.66053,0.03320652633997678,0.02867846261618384,0.008717075,0.027976353,37.634342,13.029178,1096
0.0885346,0.032241073,1719.9840916838236,576.1600114279912,1.5377437,2.5003688,0.07531284769253097,0.04650104615587854,0.009878948,0.03187653,25.706036,6.144566,1097
0.08093798,0.037937723,3287.1634021665377,576.3224010176492,1.4563254,1.5890676,0.15362340968459753,0.058804311690156624,0.047549933,0.04056378,14.612398,3.7331533,1098
0.1236037,0.038533237,2453.097808204217,1150.8416059915799,1.7006173,2.358427,0.10671628591815016,0.07985267522377591,0.027031459,0.044376474,20.888523,7.64946,1099
0.4002873,0.06316084,1160.1321974639122,325.0816967190917,1.2321122,1.4411153,0.06376681017801858,0.02087255910762558,0.0032192864,0.036161344,31.620506,5.5822706,110
0.12363174,0.02971669,1670.858043371139,645.3352470805622,1.8893193,2.7762976,0.0562290628628096,0.01963289863209299,0.008901874,0.0119354,25.398525,7.962228,1100
0.06736941,0.013261027,854.4398056930248,83.84226322003036,0.8495241,0.1724001,0.05075214964686533,0.008877560013220175,0.00014198392,7.1182156e-05,38.906406,1.8753393,1101
0.030293804,0.027943393,2702.058388519944,585.7584635183513,1.1143706,1.339459,0.19517871396091332,0.05019698102251976,0.0011906122,0.0037990916,34.93313,6.295476,1102
0.050116565,0.028152093,537.0108146956308,384.8880172779006,0.42934105,0.916771,0.035159273413312694,0.010785817714444578,0.00017070396,0.0011314389,54.463543,7.5267134,1103
0.07800196,0.026490746,2036.8315298963828,620.2157986340047,1.4007714,1.5515596,0.07751880563080496,0.03768143968703611,0.009676538,0.011658376,22.993477,5.602938,1104
0.047354568,0.032701213,1676.4121346243326,818.7080818289172,1.767842,2.521445,0.08299193958010836,0.04593218647658895,0.011465889,0.027968803,26.738482,8.0342865,1105
0.069730885,0.017628456,1774.6736409365496,304.5181062948808,1.1283321,0.46042994,0.11656392100425697,0.02958459746904662,0.002867951,0.0028500427,27.052982,3.7333415,1106
0.046529606,0.030979061,1105.7194153508306,384.0006013331357,0.8654889,0.62079096,0.05383225195917183,0.03277193207097683,0.0005699814,0.0013603274,35.067913,3.8648849,1107
0.062138986,0.026967274,1323.2452091040589,282.3900338070075,1.0223984,0.32471082,0.06725847462751548,0.014444187987614803,0.0011993789,0.0024158955,31.081385,3.5106812,1108
0.038811933,0.034961574,613.7394953848355,194.5377920865191,0.76754344,1.0984116,0.034671748016640865,0.01107921550122871,0.000105124425,0.00034465257,47.25105,7.5396776,1109
0.04796611,0.008992773,1298.9394956549781,165.1694892082959,0.85289073,0.8260175,0.09602133925116099,0.02049261451470621,0.001594662,0.0393125,45.142796,3.193477,111
0.110431366,0.034216736,1983.3771631106445,789.9804122340237,1.5121886,1.8410954,0.07362351550406347,0.042827656949457386,0.014956476,0.020070553,21.507832,5.699919,1110
0.06881974,0.034194924,1503.7840349166684,367.0809539557725,0.8115854,0.8865663,0.09373828427341331,0.033548659059497624,0.002118633,0.0015729789,29.268106,6.318226,1111
0.052286744,0.036397103,1690.9451327920083,611.9689218896576,0.85250205,1.6437345,0.0730690970878483,0.03154918381436973,0.0056999717,0.009550592,26.533813,6.248691,1112
0.09202606,0.026086854,893.4157766733153,162.55517520259454,0.98304147,0.60893023,0.04778882667376161,0.02041768894477103,4.451526e-05,0.00010897309,46.105553,3.8215442,1113
0.063416295,0.04113536,669.5460890162418,187.28413038680517,0.9271011,0.7595797,0.02753195747871517,0.010961365393857486,0.00019503332,0.00023470927,39.987206,5.5237765,1114
0.048661545,0.018715749,1167.3661627435085,179.20669513693375,1.0614725,0.38352573,0.0705426573384288,0.017297179639934712,0.0005328647,0.0003653305,33.836433,3.3815007,1115
0.025025735,0.012560698,806.2419186920132,134.67792595541542,0.8225568,1.3474182,0.06137831366099071,0.016760221990101104,2.935955e-05,0.00033241182,50.97435,4.5905685,1116
0.08114514,0.012287425,743.5960836487859,57.158875580300126,0.8880694,0.16754049,0.03863279738293344,0.005680993149433762,0.00015123004,0.00021895677,38.629444,1.4525273,1117
0.046604015,0.028662557,525.1149929238765,114.02245176804854,0.72003365,0.7363737,0.03730551893866099,0.011016215201891555,3.345174e-05,0.0007781314,54.998493,5.550367,1118
0.04404479,0.03498472,666.6272687297446,108.95743736710645,0.51472455,0.98616076,0.047546575682082044,0.010569975116669354,1.1045938e-05,6.427891e-05,53.44097,5.122017,1119
0.23126131,0.08791559,2335.2572534550773,336.69610471069063,1.229707,1.0502287,0.11774645353618421,0.03629317744009543,0.019103928,0.03991282,18.570148,3.31692,112
0.04218488,0.02394646,1091.9502120461266,153.71501702860877,0.9123724,0.456506,0.05432091113583591,0.0180702451134608,0.0010685255,0.001993719,30.920654,2.9742744,1120
0.05579682,0.029923733,732.9125935944843,329.55284379139465,0.7976189,0.7946882,0.03873559343556501,0.017425037823944074,0.00022002167,0.0006753803,42.3535,6.482425,1121
0.08391832,0.018276481,2022.744024976032,469.4758611412728,1.0635823,0.6516907,0.09428476622968267,0.028152757909295428,0.014957372,0.016429968,19.740845,3.3400013,1122
0.068962336,0.03072887,1300.2914713290081,441.410620069862,1.0175375,1.0736876,0.08696583845297988,0.03793318250895491,8.4680374e-05,0.00011434887,42.291416,3.598856,1123
0.08121083,0.015367512,1617.4862559444014,340.1122556903439,1.4060366,1.701704,0.07428375338622291,0.014704660217549698,0.003831194,0.0047879983,26.291113,4.104812,1124
0.08259558,0.020262064,951.2061774093502,307.0844247035837,0.9243637,0.5863109,0.05692104658475232,0.025892806891010783,0.00014777386,0.00030025674,41.773468,7.004825,1125
0.060538027,0.039859906,842.451433835832,218.8589736163801,0.88896525,0.5947774,0.04238636501064241,0.01653450633136018,0.00019307798,0.0004015785,43.99688,7.2759075,1126
0.05440156,0.03497201,1265.4275128597242,223.54332138398166,0.8257367,0.38576418,0.06346862604005418,0.020991490708040687,0.0007839526,0.0009242773,32.473854,3.5234995,1127
0.057547856,0.02385755,588.3820583458701,179.33245967600854,0.69544977,0.7572532,0.03622767209268576,0.016379626847280466,7.0259e-05,0.0005552383,44.858627,3.3333492,1128
0.082819514,0.035378717,1378.99067782869,940.250730554947,1.1168298,1.2145805,0.04180171246130031,0.03826779333278086,0.0037290743,0.010711703,33.305172,9.995223,1129
0.19432434,0.044487763,1594.0184170973441,273.6354242885024,1.2040485,1.0529375,0.07768849470297988,0.022127774492937378,0.0060521727,0.038958598,24.489607,3.1057205,113
0.09076386,0.013307576,732.0436432028655,62.12561789993912,0.8709394,0.16565385,0.03739281999806501,0.0060648389460759644,0.00013415993,4.472659e-05,38.93124,1.3149477,1130
0.03626529,0.019021055,1441.5005821555046,375.3138510749928,0.9963175,0.29863903,0.07155209945820433,0.023632576470405776,0.0014945216,0.0019641907,30.474258,4.519163,1131
0.031856813,0.009101404,1338.51969507399,153.58747045844208,1.023104,0.28687742,0.07034689132643189,0.013273587205920543,0.0008520339,0.00086029764,32.092564,3.4865482,1132
0.064629674,0.025292834,529.580559764163,98.1871372767151,0.65171224,1.1040672,0.042366712824109906,0.01130241305945399,3.7186986e-05,0.00077879505,53.705917,3.669972,1133
0.056224257,0.041896343,293.66618828676434,247.28501084492265,0.7984929,2.0035486,0.016951144664280184,0.009240999073249316,9.7755794e-05,0.000601002,63.27414,13.9468775,1134
0.060390364,0.038166784,424.7561921217555,52.46426825531419,0.4002956,0.6735904,0.029435196159055727,0.008263665000383488,3.504482e-06,3.3076052e-05,60.316673,4.7959914,1135
0.076816574,0.020593924,465.81601806451664,47.057337856347104,0.6626119,0.8029526,0.036519809404024765,0.006177733752202554,7.370531e-07,4.1364538e-06,63.156445,2.8862693,1136
0.058468703,0.03159436,1821.112107692468,261.27785065286787,1.0216867,0.7109332,0.10563957285216719,0.027609791210313987,0.0030797252,0.0075716395,28.802057,4.391029,1137
0.06781718,0.029705228,886.2194372939175,498.5999705944142,0.9680849,1.4912863,0.06136281866776316,0.021225269277316987,0.0009998344,0.004743572,53.435135,10.120026,1138
0.05078551,0.028087517,666.8836268068127,111.1505545319194,0.7268747,1.0686873,0.04728731799051858,0.01455982109752228,2.4886358e-05,0.000102773134,48.79238,4.0491457,1139
0.08657346,0.035753567,1539.6801683694184,442.13252786361693,1.5500238,1.9883093,0.06801206039570433,0.03923460027060368,0.0026986618,0.0040961825,29.841,6.7464876,114
0.12133719,0.02824848,1487.43438645441,325.2523473483985,1.2904443,1.3394926,0.06058013254643963,0.015658245834284334,0.003180199,0.0041669463,27.013454,3.9232185,1140
0.08377879,0.039796486,1507.3912132824037,742.8990316597193,1.3879919,2.4937303,0.05349967649477554,0.03369406023581148,0.0064732805,0.012965074,29.09702,9.61393,1141
0.048312835,0.038854763,573.6428200144346,99.82873480439193,0.5951958,1.2620604,0.04563275505514706,0.010365119810371868,3.7552505e-05,0.0011330763,60.025173,7.20418,1142
0.066073924,0.026399167,1983.9469364744675,630.000445315827,1.7299939,1.6294116,0.09894346821787926,0.04176806119494269,0.018380934,0.02417907,20.525196,5.5709486,1143
0.08686505,0.020481307,1047.3622629392391,138.8033911187682,1.0199766,0.34302598,0.05588439374516254,0.014764742075043118,0.0006211105,0.00036361004,32.740444,2.4900303,1144
0.0409505,0.02702388,1409.1981996239758,360.49481660960777,0.97150385,0.32320827,0.0785992979634288,0.01939525173116925,0.0017391124,0.004294778,30.572685,5.056129,1145
0.049946953,0.028721938,983.2335695682347,362.93642468862663,0.9173862,0.8232401,0.05336815801567337,0.0202859767367918,0.00062678766,0.0013113818,35.179256,5.691101,1146
0.07827985,0.045747798,635.297649736903,209.18901210278648,1.0187471,1.1443274,0.03996272131385449,0.018582873433795884,0.00011452886,0.0017006333,50.49541,5.389908,1147
